id,match_id,content,bowler,batsman,over,ball,lemmatized,ball_type,shot_type,region
88070000000,128748,"Full and attacking the stumps, Harry Brook prods forward and keeps it out.",Akash Deep,Harry Brook,12,6,"full and attacking the stump , harry brook prod forward and keep it out .",['full'],[],[]
88050000000,128748,"Back of a length, drifting back in, Harry Brook blocks it off the back foot.",Akash Deep,Harry Brook,12,5,"back of a length , drifting back in , harry brook block it off the back foot .",['back of a length'],[],[]
88020000000,128748,"Jags back in from off, on a good length. Brook covers the line and dabs it to the leg side, beside the pitch.",Akash Deep,Harry Brook,12,4,"jag back in from off , on a good length . brook cover the line and dab it to the leg side , beside the pitch .",['good length'],[],['cover']
87980000000,128748,Full and in front of the sticks. Brook pushes it to the right of the bowler.,Akash Deep,Harry Brook,12,3,full and in front of the stick . brook push it to the right of the bowler .,['full'],[],[]
87960000000,128748,"Hard length, outside off, punched to the cover-point region. A fumble there allows the batters to skate off for the second run.",Akash Deep,Harry Brook,12,2,"hard length , outside off , punched to the cover-point region . a fumble there allows the batter to skate off for the second run .",[],[],"['cover', 'point']"
87930000000,128748,"On off, full, straightening up. Harry Brook is squared up and manages to keep it out.",Akash Deep,Harry Brook,12,1,"on off , full , straightening up . harry brook is squared up and manages to keep it out .",['full'],[],[]
87890000000,128748,"That hurried him! A sharp nip-backer from off, on a length. Ollie Pope is rushed into the shot and is cramped up for space. Wears it on the thigh pad and the ball rolls behind.",Prasidh Krishna,Ollie Pope,11,6,"that hurried him ! a sharp nip-backer from off , on a length . ollie pope is rushed into the shot and is cramped up for space . wear it on the thigh pad and the ball roll behind .",[],[],[]
87870000000,128748,"Good length, on the stumps, punched across to mid on.",Prasidh Krishna,Ollie Pope,11,5,"good length , on the stump , punched across to mid on .",['good length'],[],['mid on']
87840000000,128748,"INSIDE EDGE, FOUR! Almost played on! Back of a length, jagging back off the surface. Ollie Pope leans forward to block, but the ball takes the inside edge and deflects off the back pad before racing down to deep fine leg for a boundary.",Prasidh Krishna,Ollie Pope,11,4,"inside edge , four ! almost played on ! back of a length , jagging back off the surface . ollie pope lean forward to block , but the ball take the inside edge and deflects off the back pad before racing down to deep fine leg for a boundary .",['back of a length'],[],['fine leg']
87810000000,128748,"Good-length delivery, around off, Ollie Pope taps it out to backward point.",Prasidh Krishna,Ollie Pope,11,3,"good-length delivery , around off , ollie pope tap it out to backward point .",[],[],"['backward point', 'point']"
87800000000,128748,"Nice and full, on off, Pope blocks it to short cover.",Prasidh Krishna,Ollie Pope,11,2,"nice and full , on off , pope block it to short cover .","['short', 'full']",[],['cover']
87760000000,128748,"Nagging length, outside off, Pope leaves it alone.",Prasidh Krishna,Ollie Pope,11,1,"nagging length , outside off , pope leaf it alone .",[],[],[]
87740000000,128748,"Short of a good length, outside off, Harry Brook punches it on the rise to deep point. Ravindra Jadeja from backward point chases the ball before the ropes with a slide. The batters hare back for the second in the meantime.",Akash Deep,Harry Brook,10,6,"short of a good length , outside off , harry brook punch it on the rise to deep point . ravindra jadeja from backward point chase the ball before the rope with a slide . the batter hare back for the second in the meantime .","['good length', 'short']",[],"['backward point', 'point']"
87700000000,128748,"A well-directed bouncer on the leg stump, Harry Brook gets inside the line and ducks under it.",Akash Deep,Harry Brook,10,5,"a well-directed bouncer on the leg stump , harry brook get inside the line and duck under it .",['bouncer'],[],[]
87680000000,128748,"Fuller and straighter, on off, Harry Brook gets on top of the ball to block.",Akash Deep,Harry Brook,10,4,"fuller and straighter , on off , harry brook get on top of the ball to block .",['fuller'],[],[]
87650000000,128748,"Wider angle, full and on the stumps, Harry Brook presses forward blocks it off.",Akash Deep,Harry Brook,10,3,"wider angle , full and on the stump , harry brook press forward block it off .",['full'],[],[]
87610000000,128748,"OUT! OUTFOXED! BOWLED'EM! Totally unplayable seed from Akash and he gets a big fish, Joe Root! A cold celebration from the seamer as England lose their third wicket! Fires this too full, sliding on middle. It lands and straightens up a touch. Joe Root plays for the initial line to work across but the ball cuts away from him and beats the outside edge before making a total mess of the sticks behind. Joe Root departs for 6 (16) and England are 50/3.<br><b>Joe Root b A Deep 6 (16b 1x4 0x6)</b>",Akash Deep,Joe Root,10,2,"out ! outfoxed ! bowled'em ! totally unplayable seed from akash and he get a big fish , joe root ! a cold celebration from the seamer a england lose their third wicket ! fire this too full , sliding on middle . it land and straightens up a touch . joe root play for the initial line to work across but the ball cut away from him and beat the outside edge before making a total mess of the stick behind . joe root departs for 6 ( 16 ) and england are 50/3. < br > < b > joe root b a deep 6 ( 16b 1x4 0x6 ) < /b >",['full'],['cut'],[]
87580000000,128748,"Good length, on off, angling in. Worked to mid off.",Akash Deep,Joe Root,10,1,"good length , on off , angling in . worked to mid off .",['good length'],[],['mid off']
87550000000,128748,"Good length, outside off, jagging back in off the deck. Pope plays a loose shot to cut it square and the ball grazes the inside edge and travels flat and dips on its way to the keeper. Pant bends low to scoop the ball from the ground and is unsure whether it bumped before entering his mitts. The onfield umpires send it upstairs. The slow-motion replay shows that it has indeed bumped on the ground before tucking into the gloves.",Prasidh Krishna,Ollie Pope,9,6,"good length , outside off , jagging back in off the deck . pope play a loose shot to cut it square and the ball graz the inside edge and travel flat and dip on it way to the keeper . pant bend low to scoop the ball from the ground and is unsure whether it bumped before entering his mitt . the onfield umpire send it upstairs . the slow-motion replay show that it ha indeed bumped on the ground before tucking into the glove .",['good length'],['cut'],[]
87520000000,128748,"Speared fuller and on off, pushed to the left of mid on.",Prasidh Krishna,Ollie Pope,9,5,"speared fuller and on off , pushed to the left of mid on .",['fuller'],[],['mid on']
87480000000,128748,"Length-delivery, on off, Pope goes for the square cut but chops it behind the stumps.",Prasidh Krishna,Ollie Pope,9,4,"length-delivery , on off , pope go for the square cut but chop it behind the stump .",[],['cut'],[]
87450000000,128748,"Another convincing appeal for LBW, but the umpire remains unmoved yet another time. Rishabh Pant assisted in taking the review and Shubman Gill signals for it. This is on a good length, sliding onto the leg stump line, Joe Root gets across on the crease to work it into the leg side but misses to lay the bat on it. The ball passes close to the inside edge and raps on the front pad. UltraEdge shows a flat line, but the Ball Tracking shows that the ball is going past the leg stump on the projection. A leg bye is taken as the ball rolls off the pad to the square leg region. Another piece of brilliant umpiring as India lose another review. They have only one remaining now. The 50 is up for England.",Prasidh Krishna,Joe Root,9,3,"another convincing appeal for lbw , but the umpire remains unmoved yet another time . rishabh pant assisted in taking the review and shubman gill signal for it . this is on a good length , sliding onto the leg stump line , joe root get across on the crease to work it into the leg side but miss to lay the bat on it . the ball pass close to the inside edge and rap on the front pad . ultraedge show a flat line , but the ball tracking show that the ball is going past the leg stump on the projection . a leg bye is taken a the ball roll off the pad to the square leg region . another piece of brilliant umpiring a india lose another review . they have only one remaining now . the 50 is up for england .",['good length'],[],[]
87410000000,128748,"Length-delivery, outside off, cut behind square on the off side for a single.",Prasidh Krishna,Ollie Pope,9,2,"length-delivery , outside off , cut behind square on the off side for a single .",[],['cut'],['behind square']
87390000000,128748,"Prasidh Krishna is into the attack now. Lands it on a back of a length and outside off, dabbed to the point region.",Prasidh Krishna,Ollie Pope,9,1,"prasidh krishna is into the attack now . land it on a back of a length and outside off , dabbed to the point region .",['back of a length'],[],['point']
87350000000,128748,"Nagging length, on off, Joe Root leans on it and blocks it off solidly.",Akash Deep,Joe Root,8,6,"nagging length , on off , joe root lean on it and block it off solidly .",[],[],[]
87340000000,128748,"Bowled from a wider angle again, around off on a length, Root defends it out from the crease.",Akash Deep,Joe Root,8,5,"bowled from a wider angle again , around off on a length , root defends it out from the crease .",[],[],[]
87300000000,128748,"A huge appeal for LBW, but the umpire does not entertain it! Looked a bit high on the bounce to the naked eye. A bit of a chatter between Gill and Akash, but they do not opt for a review this time. Akash Deep bowls it from a wider angle and lands it on a good length, angling into the batter. It lands and nips further into the batter. Joe Root is trapped in front to block and plays over the line, but misses on the inside edge and the ball raps high on the front pad. Ball Tracking later shows that the ball is indeed passing over the leg stump on the projection.",Akash Deep,Joe Root,8,4,"a huge appeal for lbw , but the umpire doe not entertain it ! looked a bit high on the bounce to the naked eye . a bit of a chatter between gill and akash , but they do not opt for a review this time . akash deep bowl it from a wider angle and land it on a good length , angling into the batter . it land and nip further into the batter . joe root is trapped in front to block and play over the line , but miss on the inside edge and the ball rap high on the front pad . ball tracking later show that the ball is indeed passing over the leg stump on the projection .",['good length'],[],[]
